"lat","lon","IFd","GIn","HIn","IFr","Crn","Pln","Frg","Nct","Grn","Clst"
47.5,-65.5,26,54,35,23,23,13,1,1,17,"1"
47.5,-67.5,27,54,34,23,25,13,1,1,15,"1"
47.5,-68.5,27,55,35,22,25,13,1,1,17,"1"
47.5,-69.5,27,58,35,23,26,14,1,1,18,"1"
47.5,-70.5,26,54,36,24,27,12,1,1,18,"1"
47.5,-71.5,26,51,37,19,27,12,1,1,17,"1"
47.5,-72.5,24,51,38,19,27,11,1,1,16,"1"
47.5,-77.5,24,56,35,18,27,11,1,1,15,"1"
47.5,-78.5,24,55,36,19,28,13,1,1,15,"1"
47.5,-79.5,24,56,36,19,27,15,1,1,16,"1"
47.5,-80.5,25,55,37,19,27,15,1,1,17,"1"
47.5,-81.5,26,54,37,19,28,13,1,1,17,"1"
47.5,-82.5,27,54,38,21,29,13,1,1,19,"1"
47.5,-83.5,28,58,38,24,30,15,1,1,19,"1"
47.5,-84.5,28,58,38,23,30,17,1,1,19,"1"
47.5,-97.5,34,61,46,27,27,19,1,1,29,"1"
47.5,-98.5,34,58,44,26,27,18,1,1,29,"1"
47.5,0.5,44,60,37,26,20,11,0,1,14,"1"
47.5,1.5,44,62,37,25,21,12,0,1,14,"1"
47.5,10.5,46,60,37,24,22,18,0,1,13,"1"
47.5,100.5,27,58,41,12,23,28,0,0,21,"1"
47.5,101.5,28,59,40,13,24,26,0,0,21,"1"
47.5,102.5,27,58,37,11,23,24,0,0,17,"1"
47.5,104.5,27,55,34,11,25,23,0,0,17,"1"
47.5,105.5,28,51,34,11,26,25,0,0,16,"1"
47.5,106.5,27,47,34,12,27,27,0,0,15,"1"
47.5,107.5,27,49,32,13,27,26,0,0,15,"1"
47.5,11.5,46,55,35,23,22,22,0,1,15,"1"
47.5,111.5,27,47,29,11,24,13,0,0,13,"6"
47.5,112.5,27,49,28,11,23,13,0,0,13,"6"
47.5,113.5,27,50,29,12,24,12,0,0,13,"6"
47.5,118.5,33,56,32,13,24,20,0,0,16,"1"
47.5,119.5,36,56,31,14,27,23,0,0,20,"1"
47.5,12.5,44,50,30,21,20,20,0,1,10,"1"
47.5,123.5,37,65,34,17,29,20,1,0,21,"1"
47.5,124.5,40,65,33,17,28,18,1,0,22,"1"
47.5,13.5,41,50,31,23,21,21,0,1,11,"1"
47.5,131.5,52,81,41,16,31,19,2,0,19,"1"
47.5,134.5,51,73,40,17,32,20,2,0,19,"1"
47.5,136.5,48,71,40,17,29,18,1,0,17,"1"
47.5,137.5,46,65,37,15,30,19,1,0,16,"1"
47.5,138.5,44,61,34,18,26,18,1,0,16,"1"
47.5,14.5,43,51,35,22,23,20,0,1,12,"1"
47.5,15.5,46,51,38,23,24,17,0,1,14,"1"
47.5,16.5,53,60,40,27,27,18,0,1,13,"1"
47.5,17.5,51,63,40,26,28,17,0,1,13,"1"
47.5,18.5,55,65,42,27,28,15,0,1,14,"1"
47.5,19.5,55,61,40,27,29,15,0,1,15,"1"
47.5,2.5,45,59,39,25,22,13,0,1,14,"1"
47.5,20.5,50,66,41,24,28,17,0,1,15,"1"
47.5,21.5,49,63,42,24,28,16,0,1,13,"1"
47.5,22.5,52,61,39,26,27,18,0,1,12,"1"
47.5,23.5,46,52,36,25,27,16,0,1,13,"1"
47.5,24.5,46,59,35,26,29,20,0,1,15,"1"
47.5,25.5,43,54,34,26,31,19,0,1,14,"1"
47.5,26.5,43,59,35,26,29,14,0,1,14,"1"
47.5,27.5,44,73,43,26,31,15,0,1,12,"1"
47.5,28.5,44,71,45,25,30,12,0,1,13,"1"
47.5,3.5,41,62,34,24,23,12,0,1,14,"1"
47.5,30.5,44,69,46,26,31,15,0,1,13,"1"
47.5,31.5,44,69,44,25,29,13,0,1,13,"1"
47.5,34.5,39,64,48,25,27,17,0,0,12,"1"
47.5,35.5,35,61,49,25,27,15,0,0,12,"1"
47.5,36.5,34,58,48,24,28,14,0,0,13,"1"
47.5,37.5,34,57,46,23,28,14,0,0,14,"1"
47.5,38.5,35,59,47,23,29,14,0,0,14,"1"
47.5,39.5,37,68,51,26,29,17,0,0,13,"1"
47.5,4.5,40,53,34,23,23,11,0,1,14,"1"
47.5,40.5,36,68,52,25,29,16,0,0,13,"1"
47.5,41.5,34,66,49,25,30,18,0,0,13,"1"
47.5,42.5,33,62,50,24,30,17,0,0,14,"1"
47.5,44.5,27,52,47,21,29,14,0,0,14,"1"
47.5,45.5,29,55,46,20,28,15,0,0,13,"1"
47.5,46.5,29,57,46,20,28,14,0,0,12,"1"
47.5,5.5,47,54,31,23,21,12,0,1,14,"1"
47.5,6.5,47,59,36,24,22,14,0,1,15,"1"
47.5,7.5,48,62,37,25,22,16,0,1,15,"1"
47.5,8.5,44,59,36,23,21,18,0,1,14,"1"
47.5,89.5,30,64,58,16,30,33,0,0,24,"1"
47.5,9.5,46,64,37,24,24,20,0,1,14,"1"
47.5,90.5,31,62,55,15,29,31,0,0,21,"1"
47.5,91.5,30,61,50,17,28,27,0,0,22,"1"
47.5,92.5,31,65,45,17,27,29,0,0,20,"1"
47.5,93.5,28,63,42,16,25,29,0,0,22,"1"
47.5,97.5,30,59,42,14,23,29,0,0,25,"1"
47.5,98.5,29,58,41,13,22,27,0,0,24,"1"
47.5,99.5,28,58,40,13,22,26,0,0,22,"1"
48.5,-0.5,39,53,33,27,17,11,0,1,14,"1"
48.5,-1.5,39,65,31,28,18,13,0,1,13,"1"
48.5,-100.5,36,60,44,25,28,19,1,0,29,"1"
48.5,-101.5,36,58,43,24,27,18,1,0,31,"1"
48.5,-102.5,37,56,42,27,26,19,1,0,31,"1"
48.5,-103.5,35,54,41,26,25,19,1,0,29,"1"
48.5,-104.5,33,54,38,25,26,19,1,0,29,"1"
48.5,-107.5,32,46,40,25,27,22,1,0,26,"1"
48.5,-108.5,34,47,39,26,28,23,1,0,25,"1"
48.5,-109.5,35,50,37,24,28,23,1,0,25,"1"
48.5,-110.5,38,52,40,25,28,23,1,0,25,"1"
48.5,-113.5,44,57,45,24,33,30,1,1,24,"1"
48.5,-114.5,42,52,44,24,34,28,1,1,21,"1"
48.5,-116.5,42,48,49,24,34,26,1,2,19,"1"
48.5,-121.5,45,52,46,24,34,29,1,2,20,"1"
48.5,-123.5,42,49,37,23,26,20,1,1,11,"1"
48.5,-2.5,36,62,33,30,17,10,0,1,13,"1"
48.5,-3.5,34,54,27,27,17,12,0,1,13,"1"
48.5,-4.5,33,65,35,29,17,11,0,1,11,"1"
48.5,-64.5,23,58,37,23,25,13,1,1,14,"1"
48.5,-65.5,25,54,35,19,24,13,1,1,15,"1"
48.5,-66.5,25,53,34,20,24,13,1,1,15,"1"
48.5,-67.5,23,53,34,21,24,13,1,1,15,"1"
48.5,-69.5,26,55,36,24,26,12,1,1,16,"1"
48.5,-70.5,24,50,32,19,25,11,1,1,17,"1"
48.5,-71.5,23,48,32,17,26,11,1,1,16,"6"
48.5,-72.5,23,45,31,14,26,11,1,1,16,"6"
48.5,-73.5,23,44,31,13,25,11,1,1,14,"6"
48.5,-77.5,23,50,35,15,26,11,1,1,14,"1"
48.5,-78.5,23,52,35,16,26,13,1,0,15,"1"
48.5,-79.5,24,53,37,17,26,14,1,1,15,"1"
48.5,-80.5,24,53,37,18,26,13,1,1,16,"1"
48.5,-81.5,24,52,37,18,27,12,1,1,16,"1"
48.5,-82.5,24,53,36,18,27,12,1,1,16,"1"
48.5,-83.5,26,55,36,17,28,12,1,1,16,"1"
48.5,-85.5,25,55,37,21,29,14,1,1,17,"1"
48.5,-86.5,25,55,37,19,28,14,1,0,16,"1"
48.5,-88.5,25,60,39,19,29,13,1,1,16,"1"
48.5,-89.5,30,61,40,22,29,13,1,1,18,"1"
48.5,-90.5,30,59,38,23,30,13,1,1,19,"1"
48.5,-91.5,30,61,40,23,31,13,1,1,20,"1"
48.5,-92.5,30,60,44,23,32,13,1,1,20,"1"
48.5,-94.5,33,61,44,24,33,19,1,1,22,"1"
48.5,-98.5,35,60,44,27,26,19,1,1,27,"1"
48.5,-99.5,36,61,43,26,28,19,1,1,29,"1"
48.5,0.5,41,53,33,26,16,10,0,1,14,"1"
48.5,1.5,43,54,34,25,18,11,0,1,14,"1"
48.5,10.5,44,61,33,24,21,14,0,1,13,"1"
48.5,100.5,32,67,43,15,25,25,0,0,22,"1"
48.5,102.5,33,66,41,14,25,26,0,0,20,"1"
48.5,107.5,35,66,37,12,26,20,0,0,19,"1"
48.5,108.5,33,65,39,12,25,23,0,0,16,"1"
48.5,109.5,34,63,39,13,26,20,0,0,15,"1"
48.5,11.5,44,61,37,24,21,17,0,1,13,"1"
48.5,110.5,33,59,39,13,26,20,0,0,15,"1"
48.5,111.5,32,60,38,12,28,19,0,0,16,"1"
48.5,112.5,32,57,36,12,29,17,0,0,16,"1"
48.5,113.5,32,57,32,13,29,15,0,0,14,"1"
48.5,114.5,35,59,34,13,27,13,0,0,13,"1"
48.5,12.5,44,60,38,24,22,15,0,1,13,"1"
48.5,13.5,43,55,34,25,24,16,0,1,13,"1"
48.5,130.5,46,73,41,17,31,19,2,0,20,"1"
48.5,131.5,49,75,39,17,31,17,2,0,19,"1"
48.5,132.5,49,76,40,17,30,17,2,0,20,"1"
48.5,133.5,51,75,41,17,33,18,2,0,19,"1"
48.5,134.5,51,73,40,16,33,19,2,0,17,"1"
48.5,135.5,48,73,41,17,30,17,2,0,17,"1"
48.5,136.5,43,71,41,16,30,19,1,0,17,"1"
48.5,138.5,42,60,35,15,27,19,1,0,15,"1"
48.5,139.5,41,61,35,19,27,16,1,0,13,"1"
48.5,14.5,44,59,41,25,25,17,0,1,14,"1"
48.5,15.5,45,57,39,26,24,19,0,1,14,"1"
48.5,16.5,50,63,43,26,25,17,0,1,13,"1"
48.5,17.5,51,70,43,26,30,17,0,1,13,"1"
48.5,18.5,50,66,39,26,31,17,0,1,15,"1"
48.5,19.5,52,59,38,25,33,16,0,1,16,"1"
48.5,2.5,44,59,35,25,21,11,0,1,14,"1"
48.5,20.5,51,59,39,25,32,16,0,1,15,"1"
48.5,21.5,52,63,39,26,31,14,0,1,14,"1"
48.5,22.5,52,73,42,26,31,16,0,1,14,"1"
48.5,23.5,51,72,40,26,31,18,0,1,14,"1"
48.5,24.5,48,69,41,25,33,19,0,1,14,"1"
48.5,25.5,47,74,43,25,32,17,0,1,15,"1"
48.5,26.5,47,74,43,26,31,16,0,1,15,"1"
48.5,27.5,45,71,44,25,30,15,0,1,14,"1"
48.5,28.5,44,73,44,24,30,15,0,1,14,"1"
48.5,29.5,40,69,45,24,29,16,0,1,15,"1"
48.5,3.5,44,58,35,24,21,12,0,1,14,"1"
48.5,30.5,40,70,46,25,28,16,0,1,15,"1"
48.5,31.5,42,67,45,24,28,12,0,1,15,"1"
48.5,33.5,44,69,45,27,29,16,0,1,14,"1"
48.5,34.5,43,69,47,28,28,17,0,0,13,"1"
48.5,35.5,42,69,50,27,28,15,0,0,13,"1"
48.5,36.5,39,66,48,26,29,15,0,0,13,"1"
48.5,37.5,38,66,48,24,29,15,0,0,13,"1"
48.5,38.5,37,66,48,25,30,15,0,0,14,"1"
48.5,39.5,40,68,50,28,29,17,0,0,14,"1"
48.5,4.5,45,60,39,24,20,15,0,1,14,"1"
48.5,40.5,39,70,49,26,29,17,0,0,12,"1"
48.5,41.5,38,64,47,26,31,16,0,0,13,"1"
48.5,42.5,37,64,47,25,30,16,0,0,14,"1"
48.5,44.5,36,63,47,24,29,15,0,0,15,"1"
48.5,45.5,35,61,50,21,30,13,0,0,13,"1"
48.5,46.5,33,60,44,22,29,13,0,0,13,"1"
48.5,47.5,31,52,45,20,28,15,0,0,13,"1"
48.5,5.5,44,59,33,23,20,14,0,1,14,"1"
48.5,6.5,45,60,33,24,21,16,0,1,14,"1"
48.5,61.5,24,42,44,15,23,21,0,0,14,"1"
48.5,62.5,24,45,45,15,23,21,0,0,14,"1"
48.5,7.5,45,63,37,24,22,17,0,1,16,"1"
48.5,71.5,18,47,43,15,24,25,0,0,15,"1"
48.5,72.5,19,48,44,14,23,26,0,0,18,"1"
48.5,8.5,44,54,33,23,22,15,0,1,16,"1"
48.5,85.5,38,92,71,22,34,35,0,0,27,"1"
48.5,86.5,40,89,68,22,36,38,0,0,28,"1"
48.5,87.5,38,77,65,22,35,34,0,0,26,"1"
48.5,88.5,41,71,62,22,31,34,0,0,26,"1"
48.5,89.5,38,72,56,18,30,33,0,0,24,"1"
48.5,9.5,43,56,33,24,22,13,0,1,12,"1"
48.5,90.5,37,74,51,20,28,30,0,0,25,"1"
48.5,91.5,36,72,49,20,30,29,0,0,23,"1"
48.5,92.5,35,72,48,18,27,29,0,0,22,"1"
48.5,93.5,35,75,44,18,26,29,0,0,22,"1"
48.5,97.5,38,68,46,16,27,31,0,0,23,"1"
48.5,98.5,35,67,44,15,27,30,0,0,23,"1"
48.5,99.5,34,65,45,15,26,28,0,0,22,"1"
49.5,-1.5,37,62,32,30,17,10,0,1,12,"1"
49.5,-100.5,36,62,45,27,28,20,1,1,29,"1"
49.5,-107.5,32,47,37,25,25,20,1,1,25,"1"
49.5,-108.5,32,46,37,25,27,22,1,0,25,"1"
49.5,-110.5,33,47,37,25,27,23,1,0,25,"1"
49.5,-111.5,32,43,38,25,27,18,1,0,25,"1"
49.5,-113.5,39,47,43,23,33,29,1,1,25,"1"
49.5,-114.5,38,45,41,19,34,27,1,1,22,"1"
49.5,-115.5,42,49,40,22,33,26,1,1,20,"1"
49.5,-116.5,43,47,44,23,33,25,1,2,20,"1"
49.5,-117.5,42,51,48,23,35,27,1,3,20,"1"
49.5,-118.5,42,53,48,24,35,29,1,3,20,"1"
49.5,-119.5,43,52,46,24,35,28,1,3,22,"1"
49.5,-120.5,45,53,47,23,36,31,1,2,23,"1"
49.5,-121.5,47,54,45,24,36,30,1,3,22,"1"
49.5,-122.5,45,51,45,24,33,27,1,2,19,"1"
49.5,-123.5,41,51,36,27,28,25,1,2,14,"1"
49.5,-125.5,26,36,21,16,17,8,1,0,10,"6"
49.5,-126.5,25,39,20,21,16,8,1,0,10,"6"
49.5,-67.5,22,50,33,21,25,14,1,1,14,"1"
49.5,-68.5,21,43,31,19,25,15,1,1,14,"6"
49.5,-73.5,19,42,26,12,23,14,1,0,14,"6"
49.5,-80.5,22,48,32,15,26,16,1,0,15,"6"
49.5,-81.5,22,49,32,16,26,14,1,0,15,"6"
49.5,-82.5,24,50,33,16,27,13,1,0,15,"1"
49.5,-83.5,24,52,35,15,27,12,1,0,15,"1"
49.5,-84.5,24,53,35,16,27,12,1,0,15,"1"
49.5,-85.5,25,54,36,16,27,13,1,0,15,"1"
49.5,-86.5,25,54,36,17,28,13,1,0,15,"1"
49.5,-88.5,25,55,36,18,29,14,1,0,15,"1"
49.5,-89.5,25,53,35,17,29,14,1,0,17,"1"
49.5,-90.5,25,54,36,20,29,14,1,1,18,"1"
49.5,-91.5,29,55,36,21,29,13,1,1,19,"1"
49.5,-92.5,29,55,39,21,29,13,1,1,19,"1"
49.5,-93.5,29,57,42,21,30,14,1,1,21,"1"
49.5,-94.5,32,57,43,21,30,15,1,1,20,"1"
49.5,-95.5,34,61,48,24,32,18,1,1,22,"1"
49.5,-96.5,36,62,51,23,33,19,1,1,24,"1"
49.5,-97.5,35,63,48,26,31,20,1,1,26,"1"
49.5,-98.5,36,64,46,26,28,20,1,1,27,"1"
49.5,-99.5,36,62,45,26,27,19,1,1,27,"1"
49.5,0.5,40,54,31,29,18,11,0,1,14,"1"
49.5,1.5,38,54,34,28,18,12,0,1,14,"1"
49.5,10.5,43,65,34,24,21,13,0,1,14,"1"
49.5,102.5,37,79,46,16,29,27,0,0,21,"1"
49.5,107.5,40,75,41,12,32,22,0,0,22,"1"
49.5,108.5,41,78,44,14,31,24,1,0,21,"1"
49.5,109.5,40,76,45,14,31,24,1,0,19,"1"
49.5,11.5,43,61,36,24,23,15,0,1,14,"1"
49.5,110.5,40,77,44,14,33,25,1,0,19,"1"
49.5,111.5,38,77,44,13,33,28,1,0,19,"1"
49.5,112.5,37,72,45,13,33,29,1,0,18,"1"
49.5,113.5,35,66,41,15,31,23,0,0,18,"1"
49.5,114.5,35,65,37,14,31,21,0,0,17,"1"
49.5,115.5,36,65,36,15,30,20,0,0,18,"1"
49.5,12.5,41,59,36,25,24,15,0,1,14,"1"
49.5,127.5,42,70,36,17,29,19,1,0,20,"1"
49.5,128.5,43,73,42,17,30,19,2,0,20,"1"
49.5,129.5,44,72,41,18,30,19,2,0,19,"1"
49.5,13.5,40,64,39,25,27,15,0,1,14,"1"
49.5,130.5,43,73,42,18,30,17,2,0,18,"1"
49.5,131.5,43,73,42,17,29,18,2,0,19,"1"
49.5,132.5,45,71,42,17,28,18,2,0,18,"1"
49.5,133.5,46,69,42,16,28,18,2,0,18,"1"
49.5,135.5,44,71,40,15,29,18,1,0,16,"1"
49.5,136.5,43,69,41,14,30,20,1,0,15,"1"
49.5,137.5,45,67,40,15,30,20,1,0,14,"1"
49.5,138.5,42,61,37,15,28,19,1,0,13,"1"
49.5,139.5,41,58,36,16,27,19,1,0,13,"1"
49.5,14.5,42,65,38,24,26,14,0,1,14,"1"
49.5,140.5,41,60,37,21,25,17,1,0,12,"1"
49.5,15.5,42,58,40,24,24,13,0,1,14,"1"
49.5,16.5,43,60,39,25,24,16,0,1,14,"1"
49.5,17.5,44,63,41,26,28,14,0,1,14,"1"
49.5,18.5,47,67,43,26,31,16,0,1,16,"1"
49.5,19.5,47,65,40,27,29,20,0,1,15,"1"
49.5,2.5,41,53,33,27,19,10,0,1,14,"1"
49.5,20.5,49,60,39,27,29,21,0,1,15,"1"
49.5,21.5,50,62,38,26,29,19,0,1,15,"1"
49.5,22.5,49,66,37,26,30,19,0,1,15,"1"
49.5,23.5,51,71,43,25,31,19,0,1,15,"1"
49.5,24.5,47,75,44,25,30,17,0,1,16,"1"
49.5,25.5,46,71,45,25,30,17,0,1,15,"1"
49.5,26.5,44,69,43,25,30,16,0,1,14,"1"
49.5,27.5,43,69,43,25,30,16,0,1,14,"1"
49.5,28.5,40,71,43,25,29,15,0,1,14,"1"
49.5,29.5,40,67,44,25,29,16,0,1,14,"1"
49.5,3.5,40,57,33,24,20,11,0,1,14,"1"
49.5,30.5,41,69,46,26,28,15,0,1,14,"1"
49.5,31.5,41,72,46,28,29,14,0,1,14,"1"
49.5,32.5,42,76,48,27,29,16,0,1,14,"1"
49.5,33.5,41,75,48,27,28,16,0,1,15,"1"
49.5,34.5,40,69,48,26,28,16,0,1,14,"1"
49.5,35.5,40,68,50,25,28,15,0,0,13,"1"
49.5,36.5,40,70,51,26,29,14,0,0,13,"1"
49.5,37.5,40,72,51,26,31,15,0,0,13,"1"
49.5,38.5,41,70,49,26,32,16,0,0,13,"1"
49.5,39.5,39,70,49,28,32,18,0,0,12,"1"
49.5,4.5,43,58,35,23,21,11,0,1,13,"1"
49.5,40.5,39,68,49,26,31,17,0,0,13,"1"
49.5,41.5,39,68,46,26,31,16,0,0,13,"1"
49.5,42.5,38,65,49,26,30,18,0,0,13,"1"
49.5,44.5,39,63,48,24,30,14,0,0,13,"1"
49.5,46.5,36,57,45,22,31,15,0,0,13,"1"
49.5,5.5,43,59,36,23,21,13,0,1,13,"1"
49.5,6.5,41,60,34,24,22,10,0,1,13,"1"
49.5,62.5,22,41,44,15,24,21,0,0,14,"6"
49.5,7.5,42,53,32,24,21,12,0,1,13,"1"
49.5,8.5,43,63,31,24,22,13,0,1,15,"1"
49.5,85.5,40,93,61,25,33,31,0,0,26,"1"
49.5,86.5,41,90,60,25,34,35,0,0,25,"1"
49.5,87.5,42,86,59,24,34,32,1,0,28,"1"
49.5,88.5,42,88,55,21,34,35,1,0,28,"1"
49.5,89.5,42,87,60,21,34,36,1,0,27,"1"
49.5,9.5,42,61,32,24,22,14,0,1,13,"1"
49.5,90.5,43,80,53,21,35,31,0,0,24,"1"
49.5,91.5,41,81,53,20,35,30,0,0,24,"1"
49.5,92.5,39,82,49,20,32,29,0,0,23,"1"
49.5,93.5,41,81,49,21,34,29,0,0,24,"1"
49.5,94.5,39,84,48,21,35,33,0,0,25,"1"
49.5,95.5,39,87,49,20,35,33,0,0,26,"1"
5.5,-0.5,170,139,43,70,28,20,34,7,21,"4"
5.5,-1.5,165,141,39,63,23,20,37,7,19,"4"
5.5,-2.5,146,140,37,58,22,20,38,7,13,"4"
5.5,-3.5,145,143,38,59,21,22,39,7,11,"4"
5.5,-4.5,145,149,39,59,22,23,39,8,14,"2"
5.5,-5.5,145,142,39,57,22,23,37,7,13,"2"
5.5,-53.5,235,138,71,104,37,18,73,29,22,"5"
5.5,-54.5,236,138,66,100,36,19,75,30,23,"5"
5.5,-55.5,239,136,67,99,36,19,78,30,25,"5"
5.5,-56.5,237,132,68,99,37,19,83,29,25,"5"
5.5,-57.5,236,122,68,96,34,19,89,29,25,"5"
5.5,-59.5,247,111,69,100,35,17,97,30,24,"5"
5.5,-6.5,145,132,37,60,22,25,35,8,12,"4"
5.5,-60.5,253,120,69,107,35,18,99,35,26,"5"
5.5,-61.5,265,122,60,114,36,18,101,38,22,"5"
5.5,-62.5,263,113,54,110,36,18,99,37,21,"5"
5.5,-63.5,242,107,50,103,33,18,93,36,22,"5"
5.5,-64.5,240,108,51,98,32,18,94,33,20,"5"
5.5,-65.5,247,111,52,104,30,18,93,33,19,"5"
5.5,-66.5,241,114,53,107,29,18,90,33,20,"5"
5.5,-67.5,220,118,57,110,32,20,87,26,23,"5"
5.5,-68.5,155,102,43,73,30,12,58,16,23,"4"
5.5,-69.5,142,94,40,66,31,12,53,14,23,"4"
5.5,-7.5,142,130,36,59,23,23,33,7,12,"4"
5.5,-72.5,202,129,63,95,36,17,77,38,30,"5"
5.5,-73.5,187,94,53,79,26,18,60,41,24,"4"
5.5,-74.5,160,101,60,83,28,17,67,24,18,"4"
5.5,-75.5,179,99,62,77,33,13,69,30,22,"4"
5.5,-76.5,188,110,57,83,28,16,84,28,15,"5"
5.5,-8.5,124,129,35,53,21,23,33,7,12,"2"
5.5,-9.5,114,131,37,51,21,22,32,7,12,"2"
5.5,10.5,175,144,47,68,24,22,37,13,29,"4"
5.5,100.5,180,115,67,59,32,16,47,9,10,"4"
5.5,101.5,213,118,63,61,32,19,48,10,10,"5"
5.5,102.5,188,107,57,56,26,15,44,10,9,"4"
5.5,12.5,148,126,40,55,24,26,28,10,25,"2"
5.5,13.5,131,125,39,52,26,30,27,11,22,"2"
5.5,15.5,99,102,34,34,21,22,21,8,16,"3"
5.5,22.5,100,100,35,33,26,33,22,6,10,"3"
5.5,23.5,99,101,31,33,26,33,24,6,10,"3"
5.5,24.5,108,104,33,39,24,33,25,6,12,"3"
5.5,25.5,117,111,35,37,26,31,26,6,12,"2"
5.5,26.5,118,113,40,34,26,30,25,7,15,"2"
5.5,27.5,125,114,49,37,28,29,25,6,28,"2"
5.5,28.5,122,111,55,29,32,27,20,6,24,"2"
5.5,29.5,123,117,59,31,35,24,17,6,25,"2"
5.5,31.5,130,127,63,42,37,28,11,6,40,"2"
5.5,32.5,127,129,59,39,38,32,10,4,33,"2"
5.5,33.5,110,115,58,33,41,33,11,3,24,"2"
5.5,34.5,122,126,61,40,43,39,8,3,31,"2"
5.5,35.5,138,142,64,49,43,37,8,4,42,"2"
5.5,36.5,144,150,67,53,46,37,12,7,48,"2"
5.5,37.5,145,162,67,51,50,38,15,8,54,"2"
5.5,38.5,143,146,59,48,43,32,15,8,45,"2"
5.5,39.5,118,130,49,44,38,25,12,6,23,"2"
5.5,5.5,113,127,30,61,17,17,26,7,14,"2"
5.5,6.5,126,121,31,66,17,19,28,8,16,"4"
5.5,7.5,134,126,34,62,19,15,28,9,12,"4"
5.5,8.5,174,147,43,64,20,21,40,11,11,"4"
5.5,9.5,206,162,47,70,21,26,42,13,25,"4"
50.5,-100.5,35,62,46,25,28,19,1,1,25,"1"
50.5,-101.5,35,60,45,25,27,20,1,1,27,"1"
50.5,-105.5,33,53,40,25,25,19,1,1,25,"1"
50.5,-106.5,32,51,39,24,25,19,1,1,25,"1"
50.5,-108.5,31,47,37,25,24,18,1,1,25,"1"
50.5,-111.5,32,42,38,24,28,18,1,1,25,"1"
50.5,-113.5,32,46,40,21,32,24,1,2,24,"1"
50.5,-114.5,35,48,44,22,35,25,1,1,24,"1"
50.5,-115.5,37,44,39,19,35,25,1,1,20,"1"
50.5,-116.5,36,47,40,21,35,24,1,1,19,"1"
50.5,-117.5,39,47,43,21,33,26,1,2,20,"1"
50.5,-118.5,42,51,45,21,35,25,1,2,22,"1"
50.5,-119.5,43,52,45,22,35,25,1,2,23,"1"
50.5,-120.5,42,47,43,20,37,28,1,2,21,"1"
50.5,-121.5,42,44,42,21,36,28,1,3,22,"1"
50.5,-122.5,40,42,39,20,33,26,1,1,19,"1"
50.5,-123.5,39,45,35,23,30,24,1,1,17,"1"
50.5,-124.5,35,42,31,19,26,21,1,2,15,"1"
50.5,-125.5,32,40,25,15,22,23,1,2,13,"6"
50.5,-127.5,29,34,22,14,21,17,1,0,10,"6"
50.5,-60.5,14,31,27,12,19,13,0,0,10,"6"
50.5,-61.5,15,28,27,13,18,13,0,0,10,"6"
50.5,-62.5,16,34,30,16,19,15,0,0,11,"6"
50.5,-63.5,17,32,29,14,18,15,0,1,11,"6"
50.5,-64.5,17,39,29,17,20,15,0,1,12,"6"
50.5,-65.5,19,41,31,18,22,15,0,1,11,"6"
50.5,-66.5,21,38,29,17,21,15,1,1,13,"6"
50.5,-67.5,21,35,27,14,22,15,1,1,13,"6"
50.5,-68.5,17,34,26,12,21,15,1,1,12,"6"
50.5,-78.5,20,41,31,13,24,16,1,0,11,"6"
50.5,-79.5,22,44,31,14,24,18,1,0,13,"6"
50.5,-80.5,22,47,32,14,24,17,1,0,13,"6"
50.5,-81.5,20,46,31,14,26,15,1,0,13,"6"
50.5,-82.5,20,46,31,14,26,14,1,0,13,"6"
50.5,-83.5,20,47,31,14,26,14,1,0,14,"6"
50.5,-84.5,21,48,31,15,26,13,1,0,14,"6"
50.5,-85.5,22,48,30,15,26,14,1,0,14,"6"
50.5,-86.5,22,49,31,16,26,13,1,0,14,"6"
50.5,-87.5,24,51,33,16,27,12,1,0,13,"1"
50.5,-88.5,24,51,34,15,27,12,1,0,14,"1"
50.5,-89.5,24,51,33,15,27,12,1,0,15,"1"
50.5,-90.5,24,51,33,15,28,14,1,0,15,"1"
50.5,-92.5,25,51,35,19,29,14,1,1,15,"1"
50.5,-93.5,25,54,36,20,29,13,1,1,18,"1"
50.5,-94.5,29,56,40,22,30,13,1,1,20,"1"
50.5,-95.5,32,58,46,23,30,14,1,1,21,"1"
50.5,-96.5,32,59,48,23,30,18,1,1,22,"1"
50.5,-97.5,35,59,46,26,30,18,1,1,22,"1"
50.5,-98.5,34,60,46,27,30,18,1,1,22,"1"
50.5,-99.5,35,60,46,26,31,19,1,1,24,"1"
50.5,10.5,43,62,35,24,22,14,0,1,14,"1"
50.5,100.5,40,81,46,19,34,29,0,0,22,"1"
50.5,101.5,40,81,45,18,36,25,0,0,22,"1"
50.5,103.5,46,82,46,20,35,27,1,0,21,"1"
50.5,104.5,46,84,43,18,36,27,1,0,22,"1"
50.5,11.5,42,58,35,24,23,14,0,1,14,"1"
50.5,114.5,39,77,44,15,34,28,1,0,19,"1"
50.5,115.5,40,77,43,16,34,28,1,0,19,"1"
50.5,116.5,41,73,40,16,34,29,1,0,19,"1"
50.5,12.5,42,60,36,24,24,14,0,1,14,"1"
50.5,127.5,45,71,43,18,30,21,2,0,19,"1"
50.5,128.5,44,71,43,18,29,18,2,0,19,"1"
50.5,129.5,44,70,43,17,29,19,2,0,17,"1"
50.5,13.5,41,64,39,24,24,13,0,1,14,"1"
